X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-1.200000e-02,2.000000e-05
0,2.38e+01,8.40e-01,-2.20e-01,
1,2.38e+01,2.80e-01,-2.80e-01,
2,2.38e+01,6.00e-01,-2.80e-01,
3,2.37e+01,1.20e-01,-2.00e-01,
4,2.38e+01,3.20e-01,-2.20e-01,
5,2.35e+01,-5.20e-01,-8.00e-02,
6,2.36e+01,-2.40e-01,-8.00e-02,
7,2.34e+01,-8.80e-01,8.00e-02,
8,2.35e+01,-1.12e+00,8.00e-02,
9,2.33e+01,-5.20e-01,2.00e-01,
10,2.33e+01,-1.04e+00,2.00e-01,
11,2.34e+01,-6.00e-01,2.60e-01,
12,2.33e+01,-7.60e-01,2.80e-01,
13,2.34e+01,-1.60e-01,2.00e-01,
14,2.33e+01,-4.80e-01,2.00e-01,
15,2.35e+01,2.00e-01,6.00e-02,
16,2.34e+01,2.00e-01,1.00e-01,
17,2.36e+01,6.00e-01,-1.00e-01,
18,2.35e+01,3.60e-01,-6.00e-02,
19,2.38e+01,8.80e-01,-2.20e-01,
20,2.38e+01,8.80e-01,-2.00e-01,
21,2.37e+01,2.80e-01,-2.80e-01,
22,2.38e+01,6.40e-01,-2.80e-01,
23,2.37e+01,0.00e+00,-2.00e-01,
24,2.38e+01,2.80e-01,-2.40e-01,
25,2.35e+01,-4.40e-01,-1.00e-01,
26,2.36e+01,-2.00e-01,-1.20e-01,
27,2.34e+01,-7.60e-01,6.00e-02,
28,2.35e+01,-4.80e-01,4.00e-02,
29,2.33e+01,-1.12e+00,2.00e-01,
30,2.33e+01,-1.12e+00,1.60e-01,
31,2.34e+01,-5.60e-01,2.80e-01,
32,2.33e+01,-9.60e-01,2.80e-01,
33,2.34e+01,-2.80e-01,2.00e-01,
34,2.33e+01,-5.20e-01,2.40e-01,
35,2.34e+01,1.20e-01,8.00e-02,
36,2.34e+01,-1.60e-01,1.20e-01,
37,2.36e+01,5.60e-01,-6.00e-02,
38,2.35e+01,2.40e-01,-6.00e-02,
39,2.38e+01,8.80e-01,-2.20e-01,
40,2.37e+01,4.00e-01,-1.80e-01,
41,2.38e+01,8.80e-01,-2.80e-01,
42,2.38e+01,6.80e-01,-2.80e-01,
43,2.38e+01,2.40e-01,-2.20e-01,
44,2.38e+01,3.60e-01,-2.60e-01,
45,2.37e+01,-3.20e-01,-1.20e-01,
46,2.38e+01,-8.00e-02,-1.40e-01,
47,2.34e+01,-5.60e-01,4.00e-02,
48,2.35e+01,-4.80e-01,0.00e+00,
49,2.33e+01,-9.60e-01,1.80e-01,
50,2.34e+01,-6.00e-01,1.40e-01,
51,2.33e+01,-9.20e-01,2.60e-01,
52,2.34e+01,-8.00e-01,2.20e-01,
53,2.33e+01,-4.00e-01,2.80e-01,
54,2.33e+01,-4.40e-01,2.40e-01,
55,2.34e+01,8.00e-02,1.00e-01,
56,2.34e+01,0.00e+00,1.40e-01,
57,2.36e+01,5.20e-01,-4.00e-02,
58,2.34e+01,4.00e-01,0.00e+00,
59,2.38e+01,8.40e-01,-1.80e-01,
60,2.37e+01,8.80e-01,-1.40e-01,
61,2.38e+01,4.00e-01,-2.80e-01,
62,2.38e+01,7.20e-01,-2.40e-01,
63,2.38e+01,2.80e-01,-2.80e-01,
64,2.38e+01,5.60e-01,-2.60e-01,
65,2.37e+01,-8.00e-02,-1.20e-01,
66,2.38e+01,8.00e-02,-1.60e-01,
67,2.34e+01,-6.80e-01,0.00e+00,
68,2.35e+01,-4.40e-01,-2.00e-02,
69,2.34e+01,-9.60e-01,1.60e-01,
70,2.34e+01,-1.16e+00,1.20e-01,
71,2.33e+01,-6.00e-01,2.60e-01,
72,2.34e+01,-1.00e+00,2.20e-01,
73,2.32e+01,-3.60e-01,2.80e-01,
74,2.33e+01,-6.40e-01,2.60e-01,
75,2.34e+01,-4.00e-02,1.40e-01,
76,2.34e+01,-3.60e-01,1.60e-01,
77,2.35e+01,4.40e-01,0.00e+00,
78,2.34e+01,8.00e-02,2.00e-02,
79,2.38e+01,8.00e-01,-1.60e-01,
80,2.37e+01,8.80e-01,-1.20e-01,
81,2.38e+01,4.00e-01,-2.60e-01,
82,2.38e+01,8.00e-01,-2.20e-01,
83,2.38e+01,2.00e-01,-2.80e-01,
84,2.38e+01,5.20e-01,-2.60e-01,
85,2.37e+01,0.00e+00,-1.60e-01,
86,2.38e+01,2.00e-01,-1.80e-01,
87,2.34e+01,-6.80e-01,-2.00e-02,
88,2.36e+01,-3.60e-01,-4.00e-02,
89,2.34e+01,-9.20e-01,1.40e-01,
90,2.34e+01,-6.00e-01,1.00e-01,
91,2.33e+01,-1.20e+00,2.60e-01,
92,2.34e+01,-1.20e+00,2.20e-01,
93,2.32e+01,-4.00e-01,2.80e-01,
94,2.33e+01,-6.80e-01,2.60e-01,
95,2.34e+01,-8.00e-02,1.40e-01,
96,2.34e+01,-2.80e-01,1.80e-01,
97,2.35e+01,3.20e-01,2.00e-02,
98,2.34e+01,1.20e-01,6.00e-02,
99,2.38e+01,6.80e-01,-1.40e-01,
100,2.37e+01,4.00e-01,-1.00e-01,
101,2.38e+01,8.80e-01,-2.40e-01,
102,2.38e+01,8.40e-01,-2.20e-01,
103,2.38e+01,5.20e-01,-2.80e-01,
104,2.38e+01,6.80e-01,-2.80e-01,
105,2.37e+01,1.20e-01,-1.80e-01,
106,2.38e+01,2.40e-01,-2.00e-01,
107,2.35e+01,-3.60e-01,-6.00e-02,
108,2.36e+01,-2.80e-01,-6.00e-02,
109,2.34e+01,-9.20e-01,1.00e-01,
110,2.34e+01,-6.00e-01,8.00e-02,
111,2.33e+01,-1.16e+00,2.40e-01,
112,2.33e+01,-1.00e+00,2.00e-01,
113,2.34e+01,-5.20e-01,2.80e-01,
114,2.33e+01,-6.80e-01,2.80e-01,
115,2.34e+01,-2.00e-01,1.60e-01,
116,2.33e+01,-2.80e-01,2.00e-01,
117,2.35e+01,3.20e-01,6.00e-02,
118,2.34e+01,1.20e-01,6.00e-02,
119,2.36e+01,7.20e-01,-1.00e-01,
120,2.35e+01,3.60e-01,-8.00e-02,
121,2.38e+01,8.80e-01,-2.40e-01,
122,2.38e+01,4.00e-01,-2.00e-01,
123,2.38e+01,8.40e-01,-2.80e-01,
124,2.38e+01,7.20e-01,-2.80e-01,
125,2.37e+01,1.20e-01,-2.00e-01,
126,2.38e+01,2.80e-01,-2.40e-01,
127,2.35e+01,-3.20e-01,-8.00e-02,
128,2.36e+01,-1.60e-01,-1.20e-01,
129,2.34e+01,-8.80e-01,6.00e-02,
130,2.35e+01,-5.20e-01,4.00e-02,
131,2.33e+01,-1.00e+00,2.00e-01,
132,2.34e+01,-1.20e+00,1.80e-01,
133,2.33e+01,-5.60e-01,2.80e-01,
134,2.33e+01,-9.20e-01,2.80e-01,
135,2.34e+01,-2.00e-01,2.00e-01,
136,2.33e+01,-4.00e-01,2.40e-01,
137,2.34e+01,2.40e-01,8.00e-02,
138,2.34e+01,-4.00e-02,1.20e-01,
139,2.36e+01,6.80e-01,-6.00e-02,
140,2.35e+01,2.80e-01,-4.00e-02,
141,2.38e+01,8.00e-01,-2.00e-01,
142,2.38e+01,8.80e-01,-1.80e-01,
143,2.37e+01,4.00e-01,-2.80e-01,
144,2.38e+01,8.00e-01,-2.80e-01,
145,2.38e+01,1.60e-01,-2.20e-01,
146,2.38e+01,4.00e-01,-2.40e-01,
147,2.36e+01,-2.40e-01,-1.00e-01,
148,2.38e+01,-4.00e-02,-1.40e-01,
149,2.34e+01,-7.60e-01,4.00e-02,
150,2.35e+01,-5.20e-01,2.00e-02,
151,2.33e+01,-1.04e+00,1.80e-01,
152,2.33e+01,-1.04e+00,1.60e-01,
153,2.34e+01,-5.60e-01,2.60e-01,
154,2.33e+01,-1.04e+00,2.80e-01,
155,2.34e+01,-3.20e-01,2.00e-01,
156,2.33e+01,-4.80e-01,2.40e-01,
157,2.34e+01,1.60e-01,1.00e-01,
158,2.34e+01,-1.60e-01,1.40e-01,
159,2.36e+01,6.00e-01,-4.00e-02,
160,2.35e+01,3.20e-01,-2.00e-02,
161,2.38e+01,7.20e-01,-1.80e-01,
162,2.37e+01,4.40e-01,-1.40e-01,
163,2.38e+01,8.80e-01,-2.80e-01,
164,2.38e+01,8.00e-01,-2.80e-01,
165,2.38e+01,3.60e-01,-2.20e-01,
166,2.38e+01,4.40e-01,-2.60e-01,
167,2.37e+01,-1.20e-01,-1.20e-01,
168,2.38e+01,-4.00e-02,-1.60e-01,
169,2.34e+01,-5.20e-01,2.00e-02,
170,2.35e+01,-3.60e-01,-2.00e-02,
171,2.34e+01,-8.40e-01,1.60e-01,
172,2.34e+01,-6.00e-01,1.40e-01,
173,2.33e+01,-1.08e+00,2.60e-01,
174,2.33e+01,-8.80e-01,2.20e-01,
175,2.34e+01,-4.40e-01,2.60e-01,
176,2.33e+01,-4.80e-01,2.60e-01,
177,2.34e+01,4.00e-02,1.40e-01,
178,2.34e+01,-1.60e-01,1.60e-01,
179,2.36e+01,5.20e-01,-2.00e-02,
180,2.34e+01,2.80e-01,0.00e+00,
181,2.38e+01,7.60e-01,-1.60e-01,
182,2.37e+01,3.60e-01,-1.40e-01,
183,2.38e+01,9.20e-01,-2.60e-01,
184,2.38e+01,8.40e-01,-2.40e-01,
185,2.38e+01,2.40e-01,-2.80e-01,
186,2.38e+01,5.20e-01,-2.60e-01,
187,2.37e+01,-8.00e-02,-1.60e-01,
188,2.38e+01,4.00e-02,-1.80e-01,
189,2.35e+01,-6.00e-01,0.00e+00,
190,2.36e+01,-3.20e-01,-6.00e-02,
191,2.34e+01,-1.00e+00,1.40e-01,
192,2.34e+01,-6.00e-01,1.20e-01,
193,2.33e+01,-1.20e+00,2.40e-01,
194,2.33e+01,-9.60e-01,2.20e-01,
195,2.34e+01,-4.80e-01,2.80e-01,
196,2.33e+01,-8.80e-01,2.60e-01,
197,2.34e+01,-8.00e-02,1.40e-01,
198,2.34e+01,-2.00e-01,1.80e-01,
199,2.35e+01,4.80e-01,0.00e+00,
200,2.34e+01,2.00e-01,4.00e-02,
201,2.37e+01,6.80e-01,-1.40e-01,
202,2.37e+01,3.60e-01,-1.20e-01,
203,2.38e+01,8.40e-01,-2.60e-01,
204,2.38e+01,8.40e-01,-2.20e-01,
205,2.38e+01,2.40e-01,-2.80e-01,
206,2.38e+01,6.00e-01,-2.80e-01,
207,2.37e+01,-4.00e-02,-1.60e-01,
208,2.38e+01,1.60e-01,-2.20e-01,
209,2.35e+01,-4.80e-01,-4.00e-02,
210,2.36e+01,-2.80e-01,-6.00e-02,
211,2.34e+01,-9.60e-01,1.20e-01,
212,2.34e+01,-1.04e+00,8.00e-02,
