X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-1.200000e-02,2.000000e-05
0,2.34e+01,8.40e-01,4.80e-02,
1,2.32e+01,3.60e-01,-8.80e-02,
2,2.32e+01,6.40e-01,-7.20e-02,
3,2.33e+01,4.00e-02,-1.84e-01,
4,2.32e+01,2.00e-01,-1.60e-01,
5,2.34e+01,-4.00e-01,-2.24e-01,
6,2.34e+01,-2.00e-01,-2.24e-01,
7,2.36e+01,-7.60e-01,-1.76e-01,
8,2.35e+01,-4.80e-01,-1.92e-01,
9,2.38e+01,-1.04e+00,-8.00e-02,
10,2.38e+01,-1.00e+00,-9.60e-02,
11,2.39e+01,-5.60e-01,4.80e-02,
12,2.38e+01,-9.20e-01,2.40e-02,
13,2.40e+01,-3.60e-01,1.68e-01,
14,2.40e+01,-7.20e-01,1.44e-01,
15,2.38e+01,1.20e-01,2.40e-01,
16,2.38e+01,-4.00e-02,2.08e-01,
17,2.36e+01,5.60e-01,2.56e-01,
18,2.38e+01,2.80e-01,2.40e-01,
19,2.34e+01,7.20e-01,1.52e-01,
20,2.34e+01,3.60e-01,1.68e-01,
21,2.33e+01,9.20e-01,8.00e-03,
22,2.34e+01,8.80e-01,4.00e-02,
23,2.32e+01,3.20e-01,-8.80e-02,
24,2.32e+01,6.40e-01,-8.00e-02,
25,2.34e+01,0.00e+00,-1.92e-01,
26,2.32e+01,2.00e-01,-1.76e-01,
27,2.34e+01,-4.40e-01,-2.24e-01,
28,2.34e+01,-2.00e-01,-2.24e-01,
29,2.36e+01,-8.80e-01,-1.68e-01,
30,2.35e+01,-5.20e-01,-2.00e-01,
31,2.38e+01,-1.12e+00,-6.40e-02,
32,2.38e+01,-1.24e+00,-8.80e-02,
33,2.39e+01,-5.20e-01,6.40e-02,
34,2.38e+01,-9.20e-01,4.80e-02,
35,2.40e+01,-2.00e-01,1.68e-01,
36,2.40e+01,-4.00e-01,1.52e-01,
37,2.38e+01,1.20e-01,2.40e-01,
38,2.38e+01,0.00e+00,2.48e-01,
39,2.35e+01,5.60e-01,2.08e-01,
40,2.36e+01,2.80e-01,2.40e-01,
41,2.34e+01,8.40e-01,1.28e-01,
42,2.34e+01,8.40e-01,1.60e-01,
43,2.32e+01,4.80e-01,2.40e-02,
44,2.32e+01,8.80e-01,4.00e-02,
45,2.34e+01,4.80e-01,-1.12e-01,
46,2.32e+01,6.00e-01,-8.80e-02,
47,2.34e+01,8.00e-02,-2.00e-01,
